91.688,3B,5D#,3F#,2F#,,,0.005
91.693,3B,5D#,3F#,2F#,2C,,0.008
91.701,3B,5D#,3F#,2F#,2C,2B,0.003
91.704,3B,5D#,4B,2F#,2C,2B,0.023
91.727,,5D#,4B,2F#,2C,2B,0.057
91.784,4F#,5D#,4B,2F#,2C,2B,0.009
91.793,4F#,5D#,4B,,2C,2B,0.011
91.804,4F#,5D#,,,2C,2B,0.023
91.827,4F#,5D#,,,,2B,0.016
91.843,4F#,5D#,5F#,,,2B,0.026
91.869,4F#,,5F#,,,2B,0.009
91.878,4F#,4D#,5F#,,,2B,0.015
91.893,,4D#,5F#,,,2B,0.061
91.954,3B,4D#,5F#,,,2B,0.027
91.981,3B,,5F#,,,2B,0.020
92.001,3B,2F#,5F#,,,2B,0.006
92.007,3B,2F#,5F#,2E,,2B,0.036
92.043,3B,2F#,5F#,2E,,2B,0.011
92.054,3B,2F#,5F#,2E,4B,2B,0.003
92.057,3B,2F#,5F#,2E,4B,,0.012
92.069,,2F#,5F#,2E,4B,,0.049
92.118,,2F#,,2E,4B,,0.003
92.121,,,,2E,4B,,0.020
92.141,4F#,,,2E,4B,,0.005
92.146,4F#,,,,4B,,0.003
92.149,4F#,,,,,,0.027
92.176,4F#,2A#,,,,,0.020
92.196,4F#,2A#,3F#,,,,0.002
92.198,4F#,2A#,3F#,5D#,,,0.021
92.219,4F#,2A#,3F#,5D#,4D#,,0.001
92.220,4F#,2A#,3F#,5D#,4D#,,0.032
92.252,,2A#,3F#,5D#,4D#,,0.047
92.299,3B,2A#,3F#,5D#,4D#,,0.022
92.321,3B,2A#,3F#,5D#,,,0.006
92.327,3B,,3F#,5D#,,,0.039
92.366,3B,5F#,3F#,5D#,,,0.004
92.370,3B,5F#,3F#,5D#,2F#,,0.007
92.377,3B,5F#,3F#,,2F#,,0.003
92.380,3B,5F#,3F#,4B,2F#,,0.010
92.390,3B,5F#,3F#,4B,2F#,2B,0.006
92.396,3B,5F#,,4B,2F#,2B,0.003
92.399,,5F#,,4B,2F#,2B,0.010
92.409,2C,5F#,,4B,2F#,2B,0.043
92.452,2C,5F#,4F#,4B,2F#,2B,0.019
92.471,2C,5F#,4F#,,2F#,2B,0.011
92.482,2C,5F#,4F#,,,2B,0.053
92.535,2C,5F#,4F#,5G#,,2B,0.003
92.538,2C,5F#,4F#,5G#,4D#,2B,0.007
92.545,,5F#,4F#,5G#,4D#,2B,0.026
92.571,,5F#,,5G#,4D#,2B,0.016
92.587,,,,5G#,4D#,2B,0.021
92.608,3B,,,5G#,4D#,2B,0.019
92.627,3B,,,5G#,,2B,0.075
92.702,3B,2E,,5G#,,2B,0.007
92.709,3B,2E,2F#,5G#,,2B,0.003
92.712,3B,2E,2F#,5G#,4B,2B,0.009
92.721,3B,2E,2F#,5G#,4B,2B,0.019
92.740,,2E,2F#,,4B,2B,0.022
92.762,,2E,2F#,,4B,2B,0.005
92.767,4F#,2E,2F#,,4B,2B,0.003
92.770,4F#,2E,2F#,,4B,,0.034
92.804,4F#,2E,2F#,,,,0.022
92.826,4F#,2E,,,,,0.025
92.851,4F#,,,,,,0.014
92.865,4F#,2A#,,,,,0.031
92.896,4F#,2A#,4D#,,,,0.016
92.912,4F#,2A#,4D#,3F#,,,0.002
92.914,4F#,2A#,4D#,3F#,,,0.009
92.923,,2A#,4D#,3F#,,,0.004
92.927,5A#,2A#,4D#,3F#,,,0.059
92.986,5A#,2A#,4D#,3F#,3B,,0.002
92.988,5A#,2A#,4D#,3F#,3B,,0.019
93.007,,2A#,4D#,3F#,3B,,0.008
93.015,,2A#,,3F#,3B,,0.009
93.024,,,,3F#,3B,,0.016
93.040,2F#,,,3F#,3B,,0.040
93.080,2F#,2C,,3F#,3B,,0.001
93.081,2F#,2C,4F,3F#,3B,,0.007
93.088,2F#,2C,4F,3F#,3B,6C#,0.008
93.096,2F#,2C,4F,3F#,,6C#,0.021
93.117,2F#,2C,4F,3F#,2A#,6C#,0.046
93.163,2F#,2C,4F,,2A#,6C#,0.005
93.168,,2C,4F,,2A#,6C#,0.004
93.172,4G#,2C,4F,,2A#,6C#,0.010
93.182,4G#,2C,,,2A#,6C#,0.034
93.216,4G#,,,,2A#,6C#,0.052
93.268,4G#,4A#,,,2A#,6C#,0.013
93.281,4G#,4A#,5A#,,2A#,6C#,0.012
93.293,4G#,4A#,5A#,3F,2A#,,0.014
93.307,4G#,4A#,5A#,3F,,,0.019
93.326,,4A#,5A#,3F,,,0.033
93.359,2F#,4A#,5A#,3F,,,0.003
93.362,2F#,4A#,5A#,3F,5D,,0.038
93.400,2F#,,5A#,3F,5D,,0.018
93.418,2F#,2E,5A#,3F,5D,,0.019
93.437,,2E,5A#,3F,5D,,0.014
93.451,4F,2E,5A#,3F,5D,,0.018
93.469,4F,2E,5A#,3F,,,0.046
93.515,4F,2E,,3F,,,0.018
93.533,,2E,,3F,,,0.003
93.536,4G#,2E,,3F,,,0.018
93.554,4G#,2E,2A#,3F,,,0.015
93.569,4G#,,2A#,3F,,,0.073
93.642,4G#,4A#,2A#,3F,,,0.043
93.685,4G#,4A#,2A#,3F,,,0.020
93.705,,4A#,2A#,3F,,,0.005
93.710,,4A#,2A#,,,,0.014
93.724,,4A#,,,,,0.007
93.731,5D,4A#,,,,,0.007
93.738,5D,4A#,2F#,,,,0.031
93.769,5D,,2F#,,,,0.032
93.801,5D,2C,2F#,,,,0.023
93.824,5D,2C,2F#,4F,,,0.005
93.829,,2C,2F#,4F,,,0.033
93.862,,2C,,4F,,,0.010
93.872,3F,2C,,4F,,,0.015
93.887,3F,2C,,4F,,,0.025
93.912,3F,2C,4G#,4F,,,0.005
93.917,3F,2C,4G#,,,,0.023
93.940,3F,,4G#,,,,0.067
94.007,3F,4A#,4G#,,,,0.060
94.067,3F,4A#,,,,,0.034
94.101,3F,4A#,2F#,,,,0.007
94.108,3F,4A#,2F#,5D,,,0.038
94.146,3F,,2F#,5D,,,0.020
94.166,3F,2E,2F#,5D,,,0.036
94.202,3F,2E,2F#,5D,4F,,0.011
94.213,6C#,2E,2F#,5D,4F,,0.005
94.218,6C#,2E,2F#,5D,4F,2A#,0.003
94.221,6C#,2E,2F#,,4F,2A#,0.006
94.227,6C#,2E,,,4F,2A#,0.041
94.268,6C#,2E,,,4F,2A#,0.022
94.290,6C#,2E,4G#,,,2A#,0.030
94.320,6C#,,4G#,,,2A#,0.057
94.377,6C#,5A#,4G#,,,2A#,0.010
94.387,6C#,5A#,4G#,4A#,,2A#,0.004
94.391,6C#,5A#,4G#,4A#,3F,2A#,0.003
94.394,,5A#,4G#,4A#,3F,2A#,0.001
94.395,,5A#,4G#,4A#,3F,,0.045
94.440,,5A#,4G#,4A#,3F,,0.017
94.457,,5A#,,4A#,3F,,0.009
94.466,2F#,5A#,,4A#,3F,,0.030
94.496,2F#,5A#,5D,4A#,3F,,0.033
94.529,2F#,5A#,5D,,3F,,0.006
94.535,2F#,5A#,5D,2C,3F,,0.050
94.585,2F#,5A#,5D,2C,3F,4F,0.005
94.590,,5A#,5D,2C,3F,4F,0.008
94.598,,,5D,2C,3F,4F,0.007
94.605,,,,2C,3F,4F,0.057
94.662,4G#,,,2C,3F,4F,0.006
94.668,4G#,,,2C,3F,,0.003
94.671,4G#,,,,3F,,0.077
94.748,4G#,2A#,,,,,0.024
94.772,4G#,2A#,4A#,,,,0.034
94.806,,2A#,4A#,,,,0.043
94.849,2F#,2A#,4A#,,,,0.011
94.860,2F#,2A#,4A#,5D,,,0.017
94.877,2F#,2A#,,5D,,,0.019
94.896,2F#,2A#,2E,5D,,,0.033
94.929,2F#,2A#,2E,5D,4F,,0.004
94.933,2F#,3F,2E,5D,4F,,0.014
94.947,2F#,3F,2E,,4F,,0.035
94.982,,3F,2E,,4F,,0.020
95.002,4G#,3F,2E,,4F,,0.009
95.011,4G#,3F,2E,,,,0.019
95.030,4G#,3F,2E,2A#,,,0.004
95.034,4G#,3F,,2A#,,,0.049
95.083,4G#,3F,,2A#,,,0.013
95.096,4G#,3F,4A#,2A#,,,0.008
95.104,4G#,,4A#,2A#,,,0.032
95.136,,,4A#,2A#,,,0.050
95.186,5D,,4A#,2A#,,,0.013
95.199,5D,,4A#,,,,0.011
95.210,5D,,,,,,0.002
95.212,5D,2F#,,,,,0.020
95.232,5D,2F#,6C#,,,,0.016
95.248,5D,2F#,6C#,3A#,,,0.009
95.257,5D,2F#,6C#,3A#,4F,,0.022
95.279,5D,2F#,6C#,3A#,4F,2C,0.010
95.289,,2F#,6C#,3A#,4F,2C,0.038
95.327,,,6C#,3A#,4F,2C,0.005
95.332,4G#,,6C#,3A#,4F,2C,0.005
95.337,4G#,,6C#,3A#,,2C,0.069
95.406,4G#,4A#,6C#,3A#,,2C,0.001
95.407,4G#,4A#,6C#,3A#,,,0.008
95.415,4G#,4A#,6C#,3A#,5A#,,0.012
95.427,4G#,4A#,6C#,3A#,5A#,2A#,0.011
95.438,4G#,4A#,,3A#,5A#,2A#,0.016
95.454,4G#,4A#,,,5A#,2A#,0.007
95.461,,4A#,,,5A#,2A#,0.014
95.475,5D,4A#,,,5A#,2A#,0.037
95.512,5D,,,,5A#,2A#,0.056
95.568,5D,2F#,,,5A#,2A#,0.005
95.573,5D,2F#,4F,,5A#,2A#,0.011
95.584,,2F#,4F,,5A#,2A#,0.023
95.607,2E,2F#,4F,,5A#,2A#,0.008
95.615,2E,2F#,4F,,,2A#,0.006
95.621,2E,2F#,4F,3A#,,2A#,0.023
95.644,2E,2F#,4F,3A#,,,0.013
95.657,2E,2F#,4F,3A#,4G#,,0.006
95.663,2E,2F#,,3A#,4G#,,0.033
95.696,2E,,,3A#,4G#,,0.030
95.726,,,,3A#,4G#,,0.008
95.734,4A#,,,3A#,4G#,,0.040
95.774,4A#,2A#,,3A#,4G#,,0.023
95.797,4A#,2A#,,3A#,4G#,,0.002
95.799,4A#,2A#,,3A#,,,0.011
95.810,4A#,2A#,,,,,0.013
95.823,4A#,2A#,5D,,,,0.021
95.844,,2A#,5D,,,,0.010
95.854,,,5D,,,,0.058
95.912,,,,,,,0.053
95.965,,,,,,,0.032
95.997,3D#,4F#,4D#,2C,2F#,,0.062
96.059,3D#,4F#,4D#,2C,2F#,3A#,0.042
96.101,3D#,4F#,,2C,,3A#,0.006
96.107,3D#,4F#,,,,3A#,0.027
96.134,3D#,4F#,4D#,,,3A#,0.009
96.143,3D#,,4D#,,,3A#,0.018
96.161,3D#,3F#,4D#,,,3A#,0.028
96.189,3D#,3F#,4D#,,,,0.041
96.230,3D#,3F#,4D#,,,,0.022
96.252,3D#,,4D#,,,,0.059
96.311,3D#,2A#,4D#,2E,,,0.018
96.329,3D#,2A#,4D#,2E,2F#,,0.004
96.333,,2A#,4D#,2E,2F#,,0.004
96.337,,2A#,4D#,2E,2F#,,0.009
96.346,,2A#,4D#,2E,2F#,,0.029
96.375,,2A#,,2E,2F#,,0.051
96.426,3A#,2A#,,2E,2F#,,0.011
96.437,3A#,2A#,,2E,,,0.020
96.457,3A#,2A#,,2E,,,0.011
96.468,3A#,2A#,,,,,0.013
96.481,3A#,2A#,3C#,,,,0.021
96.502,3A#,2A#,3C#,3F#,,,0.010
96.512,3A#,,3C#,3F#,,,0.002
96.514,3A#,2A#,3C#,3F#,,,0.021
96.535,,2A#,3C#,3F#,,,0.047
96.582,3D#,2A#,3C#,3F#,,,0.025
96.607,3D#,2A#,3C#,,,,0.021
96.628,3D#,,3C#,,,,0.031
96.659,3D#,4D#,3C#,,,,0.003
96.662,3D#,4D#,3C#,2F#,,,0.011
96.673,3D#,4D#,3C#,2F#,2C,,0.005
96.678,3D#,4D#,3C#,2F#,2C,,0.001
96.679,,4D#,3C#,2F#,2C,,0.019
96.698,,4D#,,2F#,2C,,0.042
96.740,3A#,4D#,,2F#,2C,,0.017
96.757,3A#,4D#,,,2C,,0.017
96.774,3A#,,,,2C,,0.033
96.807,3A#,,,,,,0.027
96.834,3A#,4C#,,,,,0.008
96.842,3A#,4C#,3F#,,,,0.042
96.884,,4C#,3F#,,,,0.022
96.906,3D#,4C#,3F#,,,,0.020
96.926,3D#,4C#,,,,,0.027
96.953,3D#,,,,,,0.044
96.997,3D#,4D#,,,,,0.003
97.000,3D#,4D#,2F#,,,,0.009
97.009,3D#,4D#,2F#,2E,,,0.003
97.012,3D#,4D#,2F#,2E,,,0.011
97.023,,4D#,2F#,2E,,,0.009
97.032,2A#,4D#,2F#,2E,,,0.024
97.056,2A#,4D#,2F#,2E,,,0.041
97.097,2A#,4D#,,2E,,,0.001
97.098,2A#,4D#,3A#,2E,,,0.028
97.126,2A#,,3A#,2E,,,0.022
97.148,2A#,,3A#,,,,0.004
97.152,2A#,,3A#,,,,0.033
97.185,2A#,4F#,3A#,,,,0.007
97.192,2A#,4F#,3A#,3C#,,,0.001
97.193,2A#,4F#,3A#,3C#,,,0.006
97.199,,4F#,3A#,3C#,,,0.005
97.204,3F#,4F#,3A#,3C#,,,0.039
97.243,3F#,4F#,,3C#,,,0.026
97.269,3F#,4F#,3D#,3C#,,,0.024
97.293,,4F#,3D#,3C#,,,0.011
97.304,,4F#,3D#,3C#,,,0.053
97.357,2F#,4F#,3D#,3C#,,,0.005
97.362,2F#,4F#,3D#,3C#,4D#,,0.022
97.384,2F#,4F#,3D#,,4D#,,0.001
97.385,2F#,4F#,,,4D#,,0.024
97.409,2F#,4F#,2C,,4D#,,0.050
97.459,,4F#,2C,,4D#,,0.003
97.462,3A#,4F#,2C,,4D#,,0.039
97.501,3A#,4F#,2C,,,,0.003
97.504,3A#,,2C,,,,0.010
97.514,3A#,4D#,2C,,,,0.015
97.529,3A#,4D#,,,,,0.014
97.543,3A#,4D#,3F#,,,,0.047
97.590,,4D#,3F#,,,,0.027
97.617,3D#,4D#,3F#,,,,0.028
97.645,3D#,4D#,,,,,0.058
97.703,3D#,4D#,,,,,0.003
97.706,3D#,4D#,2F#,,,,0.009
97.715,3D#,4D#,2F#,2A#,,,0.012
97.727,,4D#,2F#,2A#,,,0.001
97.728,2E,4D#,2F#,2A#,,,0.006
97.734,2E,4D#,2F#,2A#,,,0.047
97.781,2E,4D#,2F#,2A#,3A#,,0.020
97.801,2E,4D#,,2A#,3A#,,0.007
97.808,2E,,,2A#,3A#,,0.059
97.867,2E,,,2A#,3A#,,0.012
97.879,,,,2A#,3A#,,0.001
97.880,3F#,,,2A#,3A#,,0.010
97.890,3F#,3C#,,2A#,3A#,,0.014
97.904,3F#,3C#,,2A#,3A#,,0.012
97.916,3F#,3C#,,2A#,,,0.007
97.923,3F#,3C#,,,,,0.033
97.956,3F#,3C#,3D#,,,,0.022
97.978,,3C#,3D#,,,,0.045
98.023,,3C#,3D#,,,,0.029
98.052,4D#,3C#,3D#,,,,0.010
98.062,4D#,3C#,3D#,,,,0.011
98.073,4D#,3C#,,,,,0.017
98.090,4D#,3C#,2F#,,,,0.003
98.093,4D#,3C#,2F#,2C,,,0.009
98.102,4D#,,2F#,2C,,,0.046
98.148,4D#,3A#,2F#,2C,,,0.029
98.177,,3A#,2F#,2C,,,0.007
98.184,,3A#,,2C,,,0.023
98.207,,3A#,,,,,0.017
98.224,4G#,3A#,,,,,0.001
98.225,4G#,3A#,3F#,,,,0.049
98.274,4G#,,3F#,,,,0.035
98.309,4G#,3D#,3F#,,,,0.013
98.322,4G#,3D#,,,,,0.082
98.404,4G#,3D#,4A#,,,,0.002
98.406,4G#,3D#,4A#,4D#,,,0.005
98.411,4G#,3D#,4A#,4D#,2F#,,0.001
98.412,4G#,3D#,4A#,4D#,2F#,2E,0.007
98.419,,3D#,4A#,4D#,2F#,2E,0.001
98.420,2A#,,4A#,4D#,2F#,2E,0.004
98.424,2A#,,4A#,4D#,2F#,2E,0.071
98.495,2A#,3A#,4A#,4D#,2F#,2E,0.014
98.509,2A#,3A#,4A#,4D#,,2E,0.026
98.535,2A#,3A#,4A#,,,2E,0.010
98.545,2A#,3A#,4A#,,,,0.027
98.572,2A#,3A#,4A#,3F#,,,0.014
98.586,2A#,3A#,4A#,3F#,,,0.012
98.598,2A#,3A#,,3F#,,,0.004
98.602,2A#,3A#,3C#,3F#,,,0.024
98.626,2A#,,3C#,3F#,,,0.020
98.646,,,3C#,3F#,,,0.020
98.666,3D#,,3C#,3F#,,,0.029
98.695,3D#,,3C#,,,,0.009
98.704,3D#,,3C#,,,,0.046
98.750,3D#,4C#,3C#,,,,0.007
98.757,3D#,4C#,3C#,4F#,,,0.019
98.776,3D#,4C#,3C#,4F#,2F#,,0.030
98.806,,4C#,3C#,4F#,2F#,,0.011
98.817,2C,4C#,3C#,4F#,2F#,,0.020
98.837,2C,4C#,3C#,4F#,2F#,3G#,0.015
98.852,2C,4C#,3C#,4F#,2F#,3G#,0.009
98.861,2C,4C#,3C#,,2F#,3G#,0.018
98.879,2C,4C#,3C#,,,3G#,0.001
98.880,2C,,3C#,,,3G#,0.065
98.945,3F,,3C#,,,3G#,0.011
98.956,3F,4D#,3C#,,,3G#,0.012
98.968,3F,4D#,3C#,,,3G#,0.029
98.997,3F,4D#,3C#,,,,0.029
99.026,3F,4D#,3C#,,,,0.018
99.044,,4D#,3C#,,,,0.065
99.109,2F#,4D#,3C#,,,,0.015
99.124,2F#,4D#,3C#,4C#,,,0.002
99.126,2F#,4D#,3C#,4C#,2E,,0.022
99.148,2F#,4D#,3C#,4C#,2E,2G#,0.004
99.152,2F#,4D#,,4C#,2E,2G#,0.015
99.167,2F#,4D#,,4C#,2E,2G#,0.034
99.201,2F#,4D#,3G#,4C#,2E,2G#,0.011
99.212,,4D#,3G#,4C#,2E,2G#,0.030
99.242,,4D#,3G#,,2E,2G#,0.025
99.267,,4D#,3G#,,,2G#,0.023
99.290,2A#,4D#,3G#,,,2G#,0.011
99.301,2A#,4D#,3G#,3F,,2G#,0.012
99.313,2A#,4D#,3G#,3F,2B,2G#,0.006
99.319,2A#,4D#,3G#,3F,2B,,0.021
99.340,2A#,4D#,,3F,2B,,0.029
99.369,2A#,,,3F,2B,,0.023
99.392,2A#,3C#,,3F,2B,,0.016
99.408,2A#,3C#,,,2B,,0.007
99.415,,3C#,,,2B,,0.050
99.465,2F#,3C#,,,2B,,0.008
99.473,2F#,3C#,,,2B,,0.006
99.479,2F#,3C#,4C#,,2B,,0.007
99.486,2F#,3C#,4C#,2C,2B,,0.006
99.492,2F#,3C#,4C#,2C,,,0.009
99.501,2F#,,4C#,2C,,,0.042
99.543,2F#,3G#,4C#,2C,,,0.024
99.567,,3G#,4C#,2C,,,0.027
99.594,,3G#,,2C,,,0.037
99.631,,3G#,,,,,0.008
99.639,3F,3G#,,,,,0.034
99.673,3F,3G#,3A#,,,,0.009
99.682,3F,,3A#,,,,0.055
99.737,3F,3C#,3A#,,,,0.017
99.754,,3C#,3A#,,,,0.031
99.785,,3C#,,,,,0.015
99.800,2F#,3C#,,,,,0.022
99.822,2F#,3C#,2E,,,,0.004
99.826,2F#,3C#,2E,4F#,,,0.017
99.843,2F#,3C#,2E,4F#,4C#,,0.020
99.863,2F#,3C#,2E,4F#,4C#,2G#,0.002
99.865,2F#,,2E,4F#,4C#,2G#,0.008
99.873,2F#,,2E,4F#,4C#,2G#,0.020
99.893,2F#,3G#,2E,4F#,4C#,2G#,0.030
99.923,,3G#,2E,4F#,4C#,2G#,0.025
99.948,,3G#,2E,4F#,,2G#,0.010
99.958,,3G#,,4F#,,2G#,0.026
99.984,2A#,3G#,,4F#,,2G#,0.011
99.995,2A#,3G#,3F,4F#,,2G#,0.002
99.997,2A#,3G#,3F,,,2G#,0.026
100.023,2A#,3G#,3F,4D#,,2G#,0.024
100.047,2A#,3G#,3F,4D#,2B,2G#,0.007
100.054,2A#,,3F,4D#,2B,2G#,0.019
100.073,2A#,,3F,4D#,2B,,0.017
100.090,2A#,3C#,3F,4D#,2B,,0.019
100.109,2A#,3C#,,4D#,2B,,0.011
100.120,,3C#,,4D#,2B,,0.045
100.165,2F#,3C#,,4D#,2B,,0.031
100.196,2F#,3C#,4C#,4D#,2B,,0.010
100.206,2F#,3C#,4C#,4D#,2B,,0.003
100.209,2F#,3C#,4C#,4D#,,,0.014
100.223,2F#,2C,4C#,4D#,,,0.044
100.267,2F#,2C,4C#,4D#,3G#,,0.009
100.276,,2C,4C#,4D#,3G#,,0.040
100.316,,2C,,4D#,3G#,,0.037
100.353,,,,4D#,3G#,,0.004
100.357,,,,,3G#,,0.025
100.382,3F,,,,3G#,,0.011
100.393,3F,4C#,,,3G#,,0.035
100.428,3F,4C#,,,,,0.018
100.446,3F,4C#,3C#,,,,0.023
100.469,,4C#,3C#,,,,0.001
100.470,2F#,4C#,3C#,,,,0.042
100.512,2F#,4C#,3C#,2E,,,0.003
100.515,2F#,,3C#,2E,,,0.027
100.542,2F#,2G#,3C#,2E,,,0.006
100.548,2F#,2G#,3C#,2E,4C#,,0.015
100.563,2F#,2G#,3C#,2E,4C#,4D#,0.011
100.574,2F#,2G#,,2E,4C#,4D#,0.003
100.577,2F#,2G#,,2E,4C#,4D#,0.012
100.589,,2G#,,2E,4C#,4D#,0.034
100.623,3G#,2G#,,2E,4C#,4D#,0.006
100.629,3G#,2G#,,,4C#,4D#,0.023
100.652,3G#,2G#,,,,4D#,0.055
100.707,3G#,2G#,2A#,,,4D#,0.005
100.712,3G#,2G#,2A#,2B,,4D#,0.005
100.717,3G#,2G#,2A#,2B,3F,4D#,0.006
100.723,3G#,,2A#,2B,3F,4D#,0.025
100.748,,,2A#,2B,3F,4D#,0.047
100.795,3C#,,2A#,2B,3F,4D#,0.014
100.809,3C#,,2A#,2B,,,0.033
100.842,3C#,,,2B,,,0.020
100.862,3C#,2F#,,2B,,,0.010
100.872,3C#,2F#,4C#,2B,,,0.001
100.873,3C#,2F#,4C#,2B,2C,,0.002
100.875,3C#,2F#,4C#,2B,2C,,0.004
100.879,3C#,2F#,4C#,2B,2C,,0.024
100.903,3C#,2F#,4C#,,2C,,0.002
100.905,,2F#,4C#,,2C,,0.062
100.967,3G#,2F#,4C#,,2C,,0.012
100.979,3G#,,4C#,,2C,,0.011
100.990,3G#,,,,2C,,0.021
101.011,3G#,,,,2C,,0.012
101.023,3G#,,,,,,0.028
101.051,3G#,3F,,,,,0.005
101.056,3G#,3F,4D#,,,,0.036
101.092,,3F,4D#,,,,0.050
101.142,3C#,3F,4D#,,,,0.017
101.159,3C#,,4D#,,,,0.034
101.193,3C#,2F#,4D#,,,,0.008
101.201,3C#,2F#,4D#,2E,,,0.034
101.235,3C#,2F#,4D#,2E,4C#,,0.010
101.245,3C#,2F#,4D#,2E,4C#,2G#,0.008
101.253,,2F#,4D#,2E,4C#,2G#,0.014
101.267,,2F#,4D#,2E,4C#,2G#,0.041
101.308,3G#,2F#,4D#,2E,4C#,2G#,0.004
101.312,3G#,,4D#,2E,4C#,2G#,0.020
101.332,3G#,,4D#,,4C#,2G#,0.012
101.344,3G#,,4D#,,,2G#,0.034
101.378,3G#,2A#,4D#,,,2G#,0.015
101.393,3G#,2A#,,,,2G#,0.016
101.409,3G#,2A#,4C#,,,2G#,0.008
101.417,3G#,2A#,4C#,3F,,2G#,0.006
101.423,,2A#,4C#,3F,2B,2G#,0.005
101.428,,2A#,4C#,3F,2B,,0.075
101.503,3C#,2A#,4C#,3F,2B,,0.014
101.517,3C#,,4C#,3F,2B,,0.033
101.550,3C#,2F#,4C#,3F,2B,,0.003
101.553,3C#,2F#,4C#,,2B,,0.022
101.575,3C#,2F#,4C#,4G#,2B,,0.007
101.582,3C#,2F#,,4G#,2B,,0.007
101.589,3C#,2F#,3B,4G#,2B,,0.021
101.610,,2F#,3B,4G#,2B,,0.002
101.612,2C,2F#,3B,4G#,2B,,0.058
101.670,2C,,3B,4G#,2B,,0.008
101.678,2C,3F#,3B,4G#,2B,,0.028
101.706,2C,3F#,,4G#,2B,,0.025
101.731,,3F#,,4G#,2B,,0.007
101.738,4F#,3F#,,4G#,2B,,0.021
101.759,4F#,3F#,,,2B,,0.018
101.777,4F#,3F#,3D#,,2B,,0.040
101.817,4F#,,3D#,,2B,,0.053
101.870,4F#,,3D#,,2B,,0.014
101.884,4F#,,,,2B,,0.003
101.887,4F#,2F#,,,2B,,0.030
101.917,4F#,2F#,2E,,2B,,0.037
101.954,4F#,2F#,2E,3B,2B,,0.004
101.958,4F#,2F#,2E,3B,,,0.006
101.964,4F#,2F#,2E,3B,,,0.034
101.998,4F#,,2E,3B,,,0.016
102.014,4F#,3F#,2E,3B,,,0.028
102.042,,3F#,2E,3B,,,0.008
102.050,,3F#,2E,,,,0.004
102.054,,3F#,,,,,0.003
102.057,2A#,3F#,,,,,0.060
102.117,2A#,3F#,3D#,,,,0.008
102.125,2A#,3F#,3D#,,,,0.014
102.139,2A#,3F#,3D#,,,,0.010
102.149,2A#,,3D#,,,,0.057
102.206,2A#,2B,3D#,,,,0.006
102.212,,2B,3D#,,,,0.011
102.223,,2B,,,,,0.035
102.258,2F#,2B,,,,,0.032
102.290,2F#,2B,3B,,,,0.013
102.303,2F#,,3B,,,,0.003
102.306,2F#,2C,3B,,,,0.003
102.309,2F#,2C,3B,2B,,,0.019
102.328,2F#,2C,3B,2B,,,0.050
102.378,,2C,3B,2B,,,0.013
102.391,3F#,2C,3B,2B,,,0.018
102.409,3F#,2C,,2B,,,0.019
102.428,3F#,,,2B,,,0.019
102.447,3F#,4G#,,2B,,,0.026
102.473,3F#,4G#,3D#,2B,,,0.040
102.513,,4G#,3D#,2B,,,0.052
102.565,,4G#,3D#,2B,,,0.007
102.572,,4G#,,2B,,,0.039
102.611,2F#,4G#,,2B,,,0.021
102.632,2F#,4G#,2E,2B,,,0.013
102.645,2F#,4G#,2E,2B,3B,,0.005
102.650,2F#,4G#,2E,2B,3B,4F#,0.018
102.668,2F#,4G#,2E,,3B,4F#,0.003
102.671,2F#,,2E,,3B,4F#,0.007
102.678,2F#,,2E,,3B,4F#,0.010
102.688,2F#,,2E,,3B,4F#,0.030
102.718,,,2E,,3B,4F#,0.004
102.722,3F#,,2E,,3B,4F#,0.015
102.737,3F#,,2E,,,4F#,0.056
102.793,3F#,,,,,4F#,0.010
102.803,3F#,2A#,,,,4F#,0.011
102.814,3F#,2A#,3D#,,,4F#,0.027
102.841,,2A#,3D#,,,4F#,0.008
102.849,3F#,2A#,3D#,,,4F#,0.028
102.877,3F#,2A#,3D#,,,4F#,0.012
102.889,3F#,2A#,3D#,,,,0.009
102.898,3F#,2A#,3D#,2B,,,0.019
102.917,3F#,2A#,,2B,,,0.034
102.951,3F#,,,2B,,,0.019
102.970,3F#,2C,,2B,,,0.008
102.978,3F#,2C,2F#,2B,,,0.009
102.987,3F#,2C,2F#,2B,3B,,0.017
103.004,3F#,2C,2F#,2B,3B,4D#,0.003
103.007,3F#,2C,2F#,,3B,4D#,0.016
103.023,3F#,2C,2F#,2B,3B,4D#,0.011
103.034,,2C,2F#,2B,3B,4D#,0.055
103.089,3F#,2C,2F#,2B,3B,4D#,0.003
103.092,3F#,2C,,2B,3B,4D#,0.019
103.111,3F#,,,2B,3B,4D#,0.005
103.116,3F#,,,2B,,4D#,0.048
103.164,3F#,3D#,,2B,,4D#,0.027
103.191,3F#,3D#,4F#,2B,,4D#,0.002
103.193,3F#,3D#,4F#,2B,,,0.013
103.206,,3D#,4F#,2B,,,0.042
103.248,,3D#,4F#,2B,,,0.014
103.262,,,4F#,2B,,,0.049
103.311,2F#,,4F#,2B,,,0.014
103.325,2F#,2E,4F#,2B,,,0.010
103.335,2F#,2E,4F#,2B,3B,,0.002
103.337,2F#,2E,4F#,,3B,,0.049
103.386,2F#,2E,4F#,,3B,,0.003
103.389,2F#,2E,4F#,,3B,,0.006
103.395,,2E,4F#,,3B,,0.014
103.409,,2E,,,3B,,0.024
